Ñù±¾id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14
sample_1096,300,,405.0,700,21:30:00,21.0,,,23:00:00,100,0:00:00,102.0,0.2,1:00:00,103.0,2:00:00,104.0,0.2,300,4:00-4:30,50.0,9.0,5.0,5:00:00,70,5:30:00,78.0,12:30-13:30,340.0,3.5,3.5,13:30-15:00,15:00:00,65,19:00:00,50.0,19:00-20:30,21:30-23:00,,800.0,0.15,440
sample_1097,300,,405.0,700,8:00:00,21.0,,,9:30:00,100,10:30:00,101.0,0.2,11:30:00,103.0,12:30:00,105.0,0.2,300,13:30-14:00,50.0,9.0,5.0,14:30:00,70,15:00:00,78.0,21:30-22:30,340.0,3.5,3.5,22:30-0:00,0:00:00,65,5:00:00,45.0,5:00-6:30,7:30-9:00,,800.0,0.15,440
sample_1099,300,,405.0,700,3:00:00,24.0,,,4:30:00,100,5:30:00,101.0,0.2,6:30:00,103.0,7:30:00,104.0,0.2,300,8:00-8:30,50.0,10.0,5.0,9:00:00,70,9:30:00,78.0,17:00-18:00,340.0,3.5,3.5,18:00-19:00,19:00:00,65,22:00:00,45.0,1:00-2:30,3:00-4:30,,800.0,0.15,420
sample_11,300,,405.0,700,6:00:00,20.0,,,7:30:00,100,8:30:00,102.0,0.2,9:30:00,102.0,10:30:00,102.0,0.2,300,10:30-11:0,40.0,10.0,5.0,11:30:00,70,12:00:00,78.0,23:00-0:0,310.0,3.5,3.5,0:00-1:00,1:00:00,60,3:30:00,40.0,8:00-9:30,10:00-11:30,,800.0,0.15,420
sample_110,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103.0,0.2,10:00:00,105.0,11:00:00,107.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,72.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,78,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:30,1200.0,0.15,400
sample_1101,300,,405.0,700,23:00:00,28.0,,,0:30:00,100,1:30:00,101.0,0.2,2:30:00,101.0,3:30:00,103.0,0.2,300,4:30-5:00,50.0,9.0,5.0,5:30:00,70,6:00:00,78.0,12:00-13:00,340.0,3.5,3.5,13:00-14:30,14:30:00,65,18:00:00,50.0,19:00-20:30,21:00-22:30,,800.0,0.15,440
sample_1102,300,,405.0,700,5:30:00,28.0,,,7:00:00,100,8:00:00,102.0,0.2,9:00:00,104.0,10:00:00,104.0,0.2,300,13:00-13:30,50.0,10.0,5.0,14:00:00,70,14:30:00,78.0,21:30-22:30,340.0,3.5,3.5,22:30-0:00,0:00:00,65,3:00:00,45.0,3:00-4:30,5:30-7:00,,800.0,0.15,440
sample_1103,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103.0,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,17:00:00,73.0,17:00-18:00,320.0,3.5,3.5,18:00-19:00,18:00:00,80,21:00:00,45.0,21:00-22:30,22:30-0:00,0:00-1:00,1200.0,0.15,400
sample_1105,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73.0,8:00-9:00,360.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_1106,300,,405.0,700,8:00:00,29.0,,,9:00:00,101,10:00:00,103.0,0.2,11:00:00,104.0,12:00:00,105.0,0.2,200,12:00-13:00,50.0,9.0,5.0,13:00:00,80,14:00:00,73.0,14:00-15:00,320.0,3.5,3.5,15:00-16:00,16:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1107,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,102.0,0.2,22:00:00,103.0,23:00:00,104.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:30-10:30,1200.0,0.15,400
sample_1108,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_111,300,,405.0,700,14:00:00,30.0,,,16:00:00,100,17:00:00,103.0,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420
sample_1112,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103.0,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,16:00:00,73.0,16:00-17:00,320.0,3.5,3.5,17:00-18:00,18:00:00,80,20:00:00,45.0,20:00-21:30,21:30-23:00,23:00-0:00,1200.0,0.15,400
sample_1113,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_1114,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,73,8:00:00,70.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_1115,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103.0,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,16:00:00,73.0,16:00-17:00,320.0,3.5,3.5,17:00-18:00,18:00:00,80,20:00:00,45.0,20:00-21:30,21:30-23:00,23:00-0:00,1200.0,0.15,400
sample_1117,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,73.0,12:00-13:00,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_1118,300,,405.0,700,9:00:00,29.0,,,11:00:00,101,12:00:00,103.0,0.2,13:00:00,104.0,14:00:00,105.0,0.2,200,14:00-15:00,50.0,9.0,5.0,15:00:00,80,16:00:00,73.0,16:00-17:00,320.0,3.5,3.5,17:00-18:00,18:00:00,80,20:00:00,45.0,20:00-21:30,21:30-23:00,23:00-0:00,1200.0,0.15,400
sample_1119,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_112,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1120,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,79,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_1121,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1124,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,79,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:002,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1129,300,,405.0,700,1:00:00,29.0,,,3:00:00,101,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,400
sample_113,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1130,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,78,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1131,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73.0,1:00-2:00,,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-10:00,1200.0,0.15,400
sample_1132,300,,405.0,700,1:00:00,29.0,,,3:00:00,101,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,400
sample_1134,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_1135,300,,405.0,700,1:00:00,29.0,,,3:00:00,101,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,80,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_1136,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,104.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,78,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1137,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_1139,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,79,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1140,300,,405.0,700,18:00:00,29.0,,,20:00:00,101,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,80,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_1142,300,,405.0,700,8:00:00,29.0,,,10:00:00,102,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,79,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1143,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_1144,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,14:00:00,45.0,14:00-15:30,15:30-17:00,17:00-18:00,1200.0,0.15,420
sample_1145,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1147,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,14:00:00,45.0,14:00-15:30,15:30-17:00,17:00-18:00,1200.0,0.15,420
sample_1148,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,17:00:00,73.0,17:00-18:00,320.0,3.5,3.5,18:00-19:00,20:00:00,80,22:00:00,45.0,22:00-23:30,23:00-1:00,1:00-2:00,1200.0,0.15,400
sample_115,300,,405.0,700,22:00:00,29.0,,,0:00:00,100,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,72.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,78,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1150,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_1151,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1153,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:00,13:00-15:00,15:00-16:00,1200.0,0.15,420
sample_1154,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1156,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,78,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_1157,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1158,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_1159,300,,405.0,700,1:00:00,29.0,,,3:00:00,102,4:00:00,103.0,0.2,5:00:00,104.0,6:00:00,105.0,0.2,200,6:00-7:00,50.0,9.0,5.0,7:00:00,79,8:00:00,73.0,8:00-9:00,320.0,3.5,3.5,9:00-10:00,10:00:00,80,12:00:00,45.0,12:00-13:30,13:30-15:00,15:00-16:00,1200.0,0.15,420
sample_116,300,,405.0,700,6:00:00,30.0,,,8:00:00,100,9:00:00,102.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1160,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73.0,15:00-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1161,300,,405.0,700,18:00:00,29.0,,,20:00:00,102,21:00:00,103.0,0.2,22:00:00,104.0,23:00:00,105.0,0.2,200,23:00-0:00,50.0,9.0,5.0,0:00:00,78,1:00:00,73.0,1:00-2:00,320.0,3.5,3.5,2:00-3:00,3:00:00,80,5:00:00,45.0,5:00-6:30,6:30-8:00,8:00-9:00,1200.0,0.15,400
sample_1163,300,,405.0,700,8:00:00,29.0,,,10:00:00,101,11:00:00,103.0,0.2,12:00:00,104.0,13:00:00,105.0,0.2,200,13:00-14:00,50.0,9.0,5.0,14:00:00,80,15:00:00,73.0,15:30-16:00,320.0,3.5,3.5,16:00-17:00,17:00:00,80,19:00:00,45.0,19:00-20:30,20:30-22:00,22:00-23:00,1200.0,0.15,400
sample_1164,300,,405.0,700,14:00:00,29.0,,,16:00:00,100,17:00:00,101.0,0.2,18:00:00,102.0,19:00:00,103.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,20:30:00,76.0,20:30-21:30,320.0,3.5,3.5,21:30-23:30,22:30:00,65,1:00:00,45.0,1:00-2:00,3:00-4:00,5:00-6:00,1200.0,0.15,400
sample_1165,300,,405.0,700,22:00:00,17.0,,,23:30:00,100,0:30:00,103.0,0.2,1:30:00,104.0,2:30:00,104.0,0.2,200,2:40-3:40,50.0,9.0,5.0,3:50:00,79,4:50:00,70.0,5:00-6:00,370.0,3.5,3.5,6:00-7:00,7:00:00,70,9:30:00,46.0,9:30-10:30,11:30-12:30,14:00-15:00,1200.0,0.15,420
sample_1167,300,,405.0,700,22:00:00,20.0,,,0:00:00,101,1:00:00,103.0,0.2,2:00:00,105.0,3:00:00,104.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,4:30:00,75.0,4:30-5:30,320.0,3.5,3.5,5:30-6:30,6:30:00,65,8:00:00,45.0,8:00-9:30,9:30-11:00,11:00-12:00,1200.0,0.15,400
sample_1168,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,78,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_117,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,420
sample_1171,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,75,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1172,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,75,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420
sample_1173,300,,405.0,700,6:00:00,29.0,,,8:00:00,102,9:00:00,103.0,0.2,10:00:00,104.0,11:00:00,105.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,79,13:00:00,72.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,80,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1174,300,,405.0,700,14:00:00,30.0,,,16:00:00,100,17:00:00,103.0,0.2,18:00:00,105.0,19:00:00,106.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1175,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420
sample_1177,300,,405.0,700,14:00:00,29.0,,,16:00:00,102,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,79,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1178,300,,405.0,700,23:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,106.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,79,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420
sample_118,300,,405.0,700,22:00:00,29.0,,,0:00:00,101,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,80,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,400
sample_1180,300,,405.0,700,14:00:00,29.0,,,16:00:00,101,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,78,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,78,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
sample_1181,300,,405.0,700,22:00:00,29.0,,,0:00:00,102,1:00:00,103.0,0.2,2:00:00,104.0,3:00:00,105.0,0.2,200,3:00-4:00,50.0,9.0,5.0,4:00:00,78,5:00:00,73.0,5:00-6:00,320.0,3.5,3.5,6:00-7:00,7:00:00,80,9:00:00,45.0,9:00-10:30,10:30-12:00,12:00-13:00,1200.0,0.15,420
sample_1182,300,,405.0,700,6:00:00,29.0,,,8:00:00,101,9:00:00,102.0,0.2,10:00:00,104.0,11:00:00,106.0,0.2,200,11:00-12:00,50.0,9.0,5.0,12:00:00,80,13:00:00,73.0,13:00-14:00,320.0,3.5,3.5,14:00-15:00,15:00:00,79,17:00:00,45.0,17:00-18:30,18:30-20:00,20:00-21:00,1200.0,0.15,400
sample_1183,300,,405.0,700,14:00:00,30.0,,,16:00:00,101,17:00:00,103.0,0.2,18:00:00,104.0,19:00:00,105.0,0.2,200,19:00-20:00,50.0,9.0,5.0,20:00:00,80,21:00:00,73.0,21:00-22:00,320.0,3.5,3.5,22:00-23:00,23:00:00,80,1:00:00,45.0,1:00-2:30,2:30-4:00,4:00-5:00,1200.0,0.15,400
